id,price
115913,2414670.871815
115914,27062235.116760895
115915,4181832.327247121
115916,2400822.8760659928
115917,1862067.9291455091
115918,3497216.73031656
115919,1658602.5157761606
115920,5206094.84856235
115921,3107364.6886677174
115922,3001799.562072409
115923,1749523.2301875248
115924,1935896.6627937166
115925,2484425.607555684
115926,7599557.214426922
115927,4576360.892480689
115928,1850051.8368915748
115929,2419594.5494933957
115930,4576360.892480689
115931,967455.9932406311
115932,5058252.6132919425
115933,7331154.355937831
115934,2280512.3019811246
115935,3152799.1146993744
115936,3779067.4479647283
115937,2833029.977235943
115938,2284800.9199484033
115939,4769407.787921922
115940,14868245.863489874
115941,2330162.9574947525
115942,2420635.118887322
115943,9939292.190834682
115944,5198412.213135689
115945,2780371.6419301555
115946,4567358.036970669
115947,7885696.969553509
115948,21730404.785953183
115949,3824652.337560155
115950,4243984.304110255
115951,14257725.020927059
115952,1395406.8497309755
115953,4072917.1522153397
115954,2661668.6645068326
115955,3209364.193987403
115956,6572919.81228803
115957,4335623.498089981
115958,4772958.681182722
115959,6369880.458271464
115960,3272175.2960541993
115961,4275220.508287914
115962,1247454.0947789815
115963,6786464.401279024
115964,13181088.901784092
115965,1078620.5741903977
115966,2196772.9764292324
115967,4766359.135051839
115968,3730061.1395528107
115969,2701141.5538620967
115970,6126925.5393941095
115971,4050629.906512798
115972,1664451.4732547968
115973,2611934.685783303
115974,3611646.9973858693
115975,10048020.457131537
115976,3459186.111049368
115977,2178147.4891117853
115978,1005682.923799998
115979,4206993.869950463
115980,3302993.3952762256
115981,3161391.996378553
115982,3675847.164549702
115983,3277609.436688874
115984,8322300.463093997
115985,2538589.929604559
115986,4780641.316609383
115987,3387659.2056555497
115988,2168116.854782377
115989,2256156.26908132
115990,2458036.402044656
115991,11835987.677383425
115992,5046651.288001686
115993,3853261.6022896376
115994,9780729.12711308
115995,1532027.1592844897
115996,5324968.647476282
115997,1220094.2421911827
115998,1981466.6406604727
115999,18725358.484529484
116000,1853660.965523874
116001,7599557.214426922
116002,4734172.487306996
116003,3520973.4059132957
116004,4026602.3145652846
116005,4374302.069015444
116006,2918217.843044982
116007,2386112.7514100377
116008,6147231.563234517
116009,2891196.34606969
116010,2000867.3070626515
116011,3954247.081302475
116012,5787709.70851914
116013,6565237.176861369
116014,3342297.9316994175
116015,2362618.416658405
116016,1664852.9331282577
116017,21909980.033447437
116018,3200462.341231369
116019,1937988.6392959398
116020,3072899.139352228
116021,6766415.782844059
116022,4214421.615117204
116023,6640803.175822225
116024,2437852.110509623
116025,1843671.487573199
116026,6130045.047352413
116027,6954879.5310750315
116028,5486686.55768386
116029,3746978.274345189
116030,3517254.8902903288
116031,2750963.77962957
116032,7451480.299997708
116033,6149928.020048775
116034,3531190.583577817
116035,6819852.871054401
116036,7331154.355937831
116037,2036385.8541507607
116038,3954247.081302475
116039,9562644.183149384
116040,1928132.5585902112
116041,5297403.039353259
116042,4181467.2935211887
116043,2950175.6005280674
116044,4621150.517620475
116045,9633756.985135408
116046,6321949.355791559
116047,1488720.2144619874
116048,4575877.355437281
116049,1052487.0091424314
116050,5162509.876462939
116051,4710626.411582623
116052,17216470.848042484
116053,2231127.552213307
116054,3924385.7136740647
116055,3064700.884640357
116056,2351671.610954712
116057,4810446.4104334
116058,6223338.193907714
116059,6009555.110725034
116060,4761357.355892465
116061,3163620.7363204765
116062,8897765.0780333
116063,1926159.4572958357
116064,3011033.1243728735
116065,1524811.2773483011
116066,3487344.2017649547
116067,2801136.727606568
116068,12538908.13348495
116069,3264451.573350822
116070,7191748.858447231
116071,14916169.06315883
116072,5820048.777176042
116073,1886467.3868842518
116074,8694052.452688772
116075,3417163.4342836984
116076,5486686.55768386
116077,1185423.9242196493
116078,2894407.5914253118
116079,3893219.3611303307
116080,4005765.608342416
116081,4936807.768893354
116082,4792841.653879084
116083,4001164.9797393996
116084,8851777.212501641
116085,1182392.8367277535
116086,3843226.8330519465
116087,3848660.973686621
116088,3786712.688238891
116089,2556210.220517061
116090,2037400.183086854
116091,6223338.193907714
116092,1302637.7192946959
116093,2887523.553569753
116094,4025648.581038779
116095,7214644.897549352
116096,1812594.1823846004
116097,2424878.3691098318
116098,6271738.75517947
116099,1589962.796093663
116100,2898276.036558406
116101,7331154.355937831
116102,1535990.7980485032
116103,1624706.6580392302
116104,1151764.9412358704
116105,5313367.322186026
116106,7943304.144974896
116107,4727733.175398447
116108,7662097.093015832
116109,7599557.214426922
116110,4282682.238075641
116111,5247928.46320348
116112,2181503.3693714817
116113,6929138.941612433
116114,6227369.242903566
116115,3998082.9729157547
116116,2375354.413594111
116117,2192210.848593901
116118,3559010.442879662
116119,4327940.86266332
116120,4258032.543951351
116121,1912344.5655962653
116122,24563015.83497268
116123,2571785.15953863
116124,4583559.990863942
116125,7848688.331875704
116126,6351085.000671324
116127,4575877.355437281
116128,3447430.2629910726
116129,4265423.852074253
116130,2390718.0034068446
116131,3027197.5814462695
116132,6820485.338159599
116133,2485191.3343566977
116134,4271549.912233278
116135,3316528.0958600626
116136,3811442.0852345508
116137,3488598.7686434733
116138,5117488.281680396
116139,3548282.8767542928
116140,2816511.145545782
116141,5767078.074529545
116142,4357026.420240764
116143,1301481.9130124806
116144,1299474.8581838787
116145,4202138.351087527
116146,4648716.125743498
116147,6648485.811248886
116148,1976178.4258519306
116149,16790252.713097475
116150,1963100.9551151535
116151,4818129.045860061
116152,2772527.4628770854
116153,5045760.948718483
116154,4281575.371139714
116155,3061371.4497023285
116156,4519486.4050072385
116157,7451480.299997708
116158,3623248.322676125
116159,3859049.514463788
116160,3596775.1141801383
116161,2878799.505608362
116162,3806702.818443852
116163,7562548.576749117
116164,7331154.355937831
116165,2599802.649527478
116166,2123700.769695348
116167,5643437.108806138
116168,4374118.7134172395
116169,4472466.934250043
116170,8559780.136649126
116171,5756225.410532522
116172,1916448.85233508
116173,2513790.739968184
116174,6740685.145563965
116175,6126925.5393941095
116176,5735024.551739436
116177,5038968.652575025
116178,2859001.4580961186
116179,5780027.073092479
116180,2278785.1280819373
116181,3766652.4600947658
116182,9978165.811165063
116183,9708586.389623526
116184,7331154.355937831
116185,3460870.993268968
116186,1347392.3463646525
116187,2394517.4250726346
116188,2005684.6407754149
116189,5767524.185034858
116190,2553828.0519965403
116191,1841058.8925287658
116192,1643341.0122829573
116193,2386988.6851625117
116194,2073998.8913095938
116195,2456582.069627215
116196,5166073.144478787
116197,1560610.881395304
116198,1773034.099938242
116199,4802609.924536565
116200,2886595.7174666733
116201,6954879.5310750315
116202,2009200.7559822681
116203,2790050.2287789076
116204,2676484.8556433953
116205,6338396.160284846
116206,5102293.358711883
116207,6038153.880421332
116208,6532898.108204467
116209,4006719.3418689216
116210,22661732.85300695
116211,4214421.615117204
116212,1503225.8438738894
116213,5158390.509052126
116214,1079668.8198219088
116215,6572919.81228803
116216,3519626.7551074373
116217,1855742.0440453712
116218,1274499.1949524735
116219,4687474.554757019
116220,6807652.5337847
116221,1965301.7272274338
116222,3148425.660233327
116223,1564413.8056219306
116224,3069043.537199435
116225,2251101.3774866774
116226,3132129.3975876607
116227,7579674.24173056
116228,4862764.820529673
116229,3259892.0320245214
116230,3871541.1790372473
116231,4863345.753498944
116232,1224647.707776541
116233,1350721.7813026807
116234,4699475.437576204
116235,37630805.58530069
116236,8342183.435790359
116237,6572919.81228803
116238,4981687.3628617795
116239,5014062.0001316015
116240,4014110.649991825
116241,3302502.754557516
116242,1164446.0249474333
116243,5206094.84856235
116244,5519025.626340762
116245,6340587.827825287
116246,3569727.150856775
116247,3488645.625560846
116248,4583559.990863942
116249,5800165.80447968
116250,4810446.4104334
116251,7331154.355937831
116252,4365392.4213841185
116253,5625404.228103279
116254,1513633.6453774604
116255,12743817.460943442
116256,6535908.7039766675
116257,1839149.9832215814
116258,4894917.7501618555
116259,9471847.297479609
116260,5003330.6692375345
116261,1928825.2195323813
116262,7599557.214426922
116263,5066534.260698048
116264,4628833.153047136
116265,5146190.171782425
116266,3433414.2262330377
116267,2273818.5471535083
116268,3535791.2121808333
116269,4692656.519690656
116270,3001799.562072409
116271,2183510.5901948577
116272,1735943.9387473825
116273,2811208.4668964213
116274,3449973.3032373395
116275,5807545.889118421
116276,4818129.045860061
116277,3740639.7995626978
116278,4591841.6382700475
116279,5073390.293892601
116280,2301131.0911926515
116281,14298041.336428039
116282,4317937.220731276
116283,2073075.9728347391
116284,3336248.8819109015
116285,2572699.577613111
116286,1882793.7300581697
116287,8202507.951062033
116288,2362766.351206968
116289,2850122.270412419
116290,9921385.593030086
116291,8916782.541698812
116292,3031798.210049286
116293,7845675.265469946
116294,8624642.031425044
116295,4173164.7270766394
116296,3432261.7285394855
116297,1802521.4992053057
116298,3594554.7042093934
116299,4270232.881221052
116300,1576294.1609012983
116301,7311804.815269382
116302,17673333.44688012
116303,4206159.295364348
116304,5519025.626340762
116305,10383913.061905876
116306,3015633.75297589
116307,1700644.0862510146
116308,14981921.086511442
116309,3234353.09089985
116310,5198412.213135689
116311,2530822.7485355246
116312,5382555.699130674
116313,7599557.214426922
116314,5377641.346814063
116315,2717859.440696246
116316,3712146.4742819117
116317,3622694.474170893
116318,5315938.338776943
116319,4564276.030147024
116320,1512855.6531651637
116321,2441197.024026488
116322,5936555.281418198
116323,2755309.626805763
116324,2523433.9565898175
116325,4430509.663847282
116326,4414307.709954009
116327,2361307.5317401355
116328,2934596.5879620803
116329,1507634.98156958
116330,2050480.8728626242
116331,2375459.064259178
116332,2386530.714459513
116333,2591057.4880169993
116334,1688718.7147436843
116335,1475359.5414064568
116336,2631670.0165299554
116337,3972877.9510999103
116338,6832934.526843866
116339,3742064.216215966
116340,3033622.4706474254
116341,2704276.6047424036
116342,5317286.012049621
116343,13400992.309933031
116344,9230484.842274204
116345,16167995.516663706
116346,13909373.733593084
116347,3502311.0352901476
116348,3468759.5779196583
116349,4660317.451033754
116350,7331154.355937831
116351,4010638.031732516
116352,2775898.617032826
116353,1774828.4118400363
116354,4850062.146869485
116355,8366219.265859525
116356,11103949.706758061
116357,1379684.6363309298
116358,1171780.8611146335
116359,2488956.7068970376
116360,1505655.1525480102
116361,6565237.176861369
116362,5487874.605429194
116363,5479003.922257199
116364,5609046.597737349
116365,3560727.6844103793
116366,3564095.46999622
116367,3475431.3900165944
116368,2916132.818299236
116369,1850051.8368915748
116370,1904254.775217312
116371,2916363.098413905
116372,5082116.585925722
116373,5486686.55768386
116374,3859049.514463788
116375,3138753.01749757
116376,4283021.577233314
116377,1801805.0658226665
116378,2791931.335190986
116379,4191857.786153555
116380,1918295.2839771996
116381,1955869.4358710726
116382,3036830.098713286
116383,4635833.849734376
116384,4266897.2280162545
116385,4234304.587813566
116386,1527200.604581252
116387,5682852.462851822
116388,4187059.6396459215
116389,2587084.186121483
116390,3630930.9581027864
116391,2625719.2981490213
116392,3052134.0536758155
116393,8113454.432223261
116394,2797135.443116764
116395,1698857.5460054863
116396,2340273.3611242506
116397,6409902.162355027
116398,2602197.913343891
116399,4596243.865177051
116400,2025033.6734674592
116401,3192271.900810927
116402,2639078.2635796503
116403,3294041.188169169
116404,3599155.33281241
116405,4246431.218661095
116406,3478370.9920276157
116407,3564400.476910316
116408,1322949.9867615125
116409,2362766.351206968
116410,2789899.401767655
116411,7662097.093015832
116412,4271501.992664948
116413,2699675.976139387
116414,3165856.0504163015
116415,7848688.331875704
116416,3961041.2811477846
116417,7547934.185053103
116418,3827109.2328959233
116419,2110959.1806919663
116420,4736450.703449042
116421,5479003.922257199
116422,4178178.080839007
116423,6159514.827264194
116424,3483796.1263167243
116425,2409655.037723402
116426,4886566.4830896305
116427,2590391.3449431104
116428,4748643.998650079
116429,4062156.558772457
116430,1183352.5695023788
116431,3746769.4873984028
116432,3715703.327333152
116433,7989042.949757885
116434,4598586.688656826
116435,1544667.0054407015
116436,9488253.734255707
116437,2276921.3547577327
116438,4271549.912233278
116439,3129089.9155416414
116440,5540681.163391041
116441,1946677.844718104
116442,4652634.815607093
116443,11018659.529606005
116444,3460870.993268968
116445,1624920.0202712377
116446,6954879.5310750315
116447,3184297.884157973
116448,7952034.312080081
116449,1115995.4940862716
116450,15164930.110388894
116451,1447425.4546193555
116452,2194311.9461851814
116453,2339823.101342904
116454,3259155.598286563
116455,5305684.686759365
116456,2939551.654876394
116457,1866051.4706996891
116458,3478610.856323155
116459,4824306.573672022
116460,3935460.8987824717
116461,3280653.5272440943
116462,4308057.889966958
116463,2383784.2833770625
116464,6917870.893397227
116465,8916782.541698812
116466,5434501.742508836
116467,1423209.7011303687
116468,3766861.247041552
116469,2506987.3681995864
116470,1757262.1732546943
116471,2483493.033447954
116472,6565237.176861369
116473,3204424.041548527
116474,11900849.572159342
116475,2708920.790391889
116476,4782044.119270427
116477,3564400.476910316
116478,1706930.216592446
116479,5006995.165861561
116480,10651160.850774173
116481,1270116.7987312272
116482,3761943.0486836815
116483,3428496.3559991457
116484,12790943.987168476
116485,6954879.5310750315
116486,3769004.448313339
116487,5031644.93865379
116488,1545986.3832859052
116489,1136804.4955053262
116490,3913968.115937066
116491,3859049.514463788
116492,6545354.204165007
116493,4223867.389697446
116494,32771035.606028326
116495,1584750.6981279082
116496,11059299.280669792
116497,5789856.363615895
116498,1624566.5086794319
116499,2234919.442997382
116500,8395219.062145418
116501,2103324.238140655
116502,5501296.018125272
116503,9815165.10632992
116504,1136800.1957364846
116505,3507926.5113329384
116506,1979859.9928322749
116507,5323468.153578553
116508,4510584.9964360595
116509,1937036.7115091707
116510,3277609.436688874
116511,2349056.6636433685
116512,4025648.581038779
116513,2817930.1691050497
116514,4017804.364918257
116515,4727880.815446281
116516,1967427.738176299
116517,4596243.865177051
116518,10494592.920272015
116519,1861247.969069708
116520,2089178.402218066
116521,6192284.549238915
116522,5924701.071787937
116523,6058744.490600431
116524,3927263.39588214
116525,13414333.176867262
116526,3018891.8552488848
116527,5479003.922257199
116528,2674277.9567655264
116529,3246963.6035677157
116530,6409902.162355027
116531,5840053.953896748
116532,3031798.210049286
116533,2595169.71583003
116534,2644576.3713303567
116535,3739086.8519717413
116536,1201783.6937464518
116537,6733465.675447231
116538,1020242.8570012904
116539,2111456.8689902155
116540,3507220.1210526377
116541,3943896.412300057
116542,6894974.854295107
116543,2423173.54671949
116544,4114359.1527051763
116545,2767592.890835441
116546,3744312.5920626344
116547,2041631.3686063194
116548,3389231.0002146857
116549,3807937.393063677
116550,4818129.045860061
116551,6775912.477107243
116552,5394003.707097674
116553,9633756.985135408
116554,4366436.0779905785
116555,5070452.950561644
116556,1087961.3203535965
116557,2236913.6325776246
116558,4269083.706566254
116559,3323676.579290253
116560,4281575.371139714
116561,25038300.612467244
116562,1766394.9834985859
116563,15366405.264632184
116564,2587084.186121483
116565,3314931.4177797744
116566,14763467.851967392
116567,4234304.587813566
116568,2875031.888996294
116569,2509190.1113651674
116570,1739035.057611443
116571,2184901.56196557
116572,1967140.654234011
116573,1699954.4627507818
116574,1552069.348491521
116575,4874965.157799374
116576,2022677.2613188298
116577,4634392.725792466
116578,3473088.4346682327
116579,1827795.1185022157
116580,2377328.54131436
116581,1749444.2262871056
116582,1522572.2516662562
116583,4495190.936099794
116584,5780027.073092479
116585,7865813.996857147
116586,1334695.0153737615
116587,3477624.8433470866
116588,2414580.1578668645
116589,1404334.6555138407
116590,1357863.6422330271
116591,3152098.807611065
116592,5357307.716133184
116593,2013928.5128407867
116594,1428046.8706727987
116595,1926820.8128704578
116596,4301458.343836076
116597,3126261.3529241104
116598,3339841.036363649
116599,6086202.152225302
116600,2128301.3982983646
116601,5760144.100396117
116602,3719421.8429561188
116603,5386892.899465189
116604,5479003.922257199
116605,6184601.913812254
116606,4429761.002554049
116607,3507220.1210526377
116608,1938887.9179657265
116609,2101824.311591377
116610,2886595.7174666733
116611,3955497.7375903125
116612,1547062.8334872653
116613,3187970.6766579095
116614,3031798.210049286
116615,5820048.777176042
116616,5290803.493222376
116617,4632842.0897368435
116618,4418908.338557025
116619,7178697.309647204
116620,1659738.7029205125
116621,3011880.970958035
116622,2184872.3818826694
116623,1937366.7524361643
116624,4583559.990863942
116625,2419369.5016599097
116626,3500162.597113853
116627,5486686.55768386
116628,6759948.194274476
116629,3589610.123553138
116630,6377563.093698125
116631,4258032.543951351
116632,5276383.943328819
116633,5994287.301522389
116634,2861750.737690482
116635,7952034.312080081
116636,12875272.660907501
116637,7431597.327301346
116638,8624642.031425044
116639,5024087.459038037
116640,1613539.4033270676
116641,11790169.713793203
116642,4792841.653879084
116643,3504763.2257168693
116644,3334737.4238808756
116645,11842918.386221118
116646,1919030.1780311167
116647,2522215.562915749
116648,2275911.673378108
116649,5357307.716133184
116650,4576360.892480689
116651,2238728.03127221
116652,5526708.261767423
116653,7885696.969553509
116654,3657217.318379697
116655,3571875.929291008
116656,4502394.111830763
116657,5724874.962972951
116658,1736456.8865821685
116659,2771733.313213317
116660,3612443.5965768183
116661,6125281.59240526
116662,1518410.8348231777
116663,2784972.270533172
116664,6521296.782914211
116665,4754055.460003358
116666,8282278.759010434
116667,2359166.159696307
116668,3254753.222010765
116669,11825395.279889556
116670,5820048.777176042
116671,4324022.172799725
116672,8342183.435790359
116673,4621066.980309079
116674,4652634.815607093
116675,11907099.484867176
116676,1589962.796093663
116677,8354147.9569433825
116678,4603442.963560304
116679,6917904.2652021935
116680,3919785.0850710482
116681,3837144.0021336144
116682,2927696.6467696154
116683,4238748.583234434
116684,4800524.289305745
116685,1252973.9748726103
116686,2101853.662287675
116687,4394001.686113602
116688,4374118.7134172395
116689,5248403.397046119
116690,3606800.5730865723
116691,8624642.031425044
116692,9004489.990107138
116693,5800165.80447968
116694,1994301.9161362837
116695,1689644.470059214
116696,3330081.6972553204
116697,5978749.198738204
116698,1172755.0541874762
116699,3443723.3439947483
116700,5672652.921619687
116701,15177299.126759062
116702,5912440.773126184
116703,1603622.124766583
116704,7579674.24173056
116705,6052997.062592142
116706,2262541.53203131
116707,6914857.826991469
116708,2299820.206274382
116709,2418676.2730441717
116710,2105342.85929146
116711,2297996.0837168824
116712,2927696.6467696154
116713,1364327.2844506754
116714,5058252.6132919425
116715,3623382.313559321
116716,4742222.740303029
116717,2375459.064259178
116718,3305011.124307056
116719,3796560.8916975628
116720,3433414.2262330377
116721,2757540.7066289377
116722,2289260.12335084
116723,3712146.4742819117
116724,3457080.0359156528
116725,5317286.012049621
116726,1593559.763159497
116727,5795565.175876664
116728,1879825.7386894214
116729,3483759.742821386
116730,3954247.081302475
116731,1412715.5129434657
116732,6787513.802397499
116733,6629535.12760702
116734,11890977.740618886
116735,5664970.286193026
116736,4576360.892480689
116737,1418076.3165613865
116738,7200030.505853337
116739,1446234.154673366
116740,1578227.7274739488
116741,7662097.093015832
116742,1728742.1056220133
116743,4297141.563249435
116744,2281584.321906995
116745,4171627.456164757
116746,4213841.930791009
116747,4214421.615117204
116748,6377563.093698125
116749,6787513.802397499
116750,3903622.5304702665
116751,3361997.9079548316
116752,2563976.4887387534
116753,3744312.5920626344
116754,6077788.737802415
116755,1923928.9336878578
116756,6954879.5310750315
116757,2433126.7834607814
116758,2162981.384221631
116759,2090139.664687653
116760,7662097.093015832
116761,2007168.9017450772
116762,4061407.897479225
116763,2010466.37320968
116764,1770518.3810526007
116765,5747641.212338496
116766,3380878.0733972667
116767,16284558.368041662
116768,3564400.476910316
116769,16991966.531195756
116770,5486686.55768386
116771,3561130.819826836
116772,6929138.941612433
116773,3500162.597113853
116774,2990269.941169075
116775,3924013.439603694
116776,2542412.463328697
116777,6936914.6304833
116778,16917739.75004288
116779,2000867.3070626515
116780,3152098.807611065
116781,4784359.832232349
116782,5507757.578125556
116783,1818685.956278702
116784,3122690.543651388
116785,5045760.948718483
116786,6827535.506481062
116787,3501090.4332169327
116788,8624642.031425044
116789,5402729.999130795
116790,17329988.178661782
116791,3853261.6022896376
116792,1167704.7915363512
116793,5612215.812752304
116794,3263316.757126014
116795,6989386.891049747
116796,1851093.7888221971
116797,4862764.820529673
116798,4234304.587813566
116799,6094550.902124288
116800,11009155.524358278
116801,1731653.632864303
116802,2428175.2073109318
116803,2649176.999933373
116804,4519486.4050072385
116805,1446353.4216207184
116806,2483989.604427978
116807,5479003.922257199
116808,9980889.955250718
116809,1575366.7858456317
116810,2730525.5511167347
116811,2615967.106600874
116812,1557014.3575272204
116813,4583559.990863942
116814,3267038.6501872474
116815,2052122.3144513965
116816,3369121.6690807026
116817,2575705.22928043
116818,2644576.3713303567
116819,12364440.142216727
116820,2412386.7045363723
116821,3862814.8870041277
116822,2476100.7797616487
116823,2627792.6281004446
116824,5724874.962972951
116825,13909373.733593084
116826,4519486.4050072385
116827,2423173.54671949
116828,1005465.8602314471
116829,5326430.675663757
116830,2928948.956725557
116831,3796560.8916975628
116832,2266849.663311721
116833,4562056.415229515
116834,2755435.1697006095
116835,5268701.307902158
116836,2199249.8571903845
116837,10372855.697472852
116838,1800623.1171461076
116839,4426590.973983686
116840,4591841.6382700475
116841,5820048.777176042
116842,6934996.558378669
116843,4238748.583234434
116844,3423969.9527798733
116845,2535501.9230624726
116846,2755435.1697006095
116847,2402277.208483434
116848,4078120.8416052256
116849,8263311.780814635
116850,7271249.679157906
116851,5101999.558622084
116852,8342183.435790359
116853,6439642.1878274055
116854,3534671.6573196664
116855,3443153.5886046155
116856,3515987.388974008
116857,1812735.2378977677
116858,2233094.404891553
116859,5418712.452016101
116860,4127314.089227313
116861,3292058.2687505623
116862,5840053.953896748
116863,3282210.0652918904
116864,2628411.9142569606
116865,3223391.731324596
116866,2841909.1649196427
116867,4632751.842910731
116868,6223338.193907714
116869,1982672.5151270824
116870,5985382.43304639
116871,1898074.176756553
116872,9458821.203398995
116873,2994396.926891952
116874,3334737.4238808756
116875,6163433.51712779
116876,1522572.2516662562
116877,3405395.4572880818
116878,4628833.153047136
116879,7885696.969553509
116880,2741376.2495555417
116881,2724460.0518284156
116882,2853795.0629123556
116883,2506987.3681995864
116884,2122592.5402451316
116885,3261788.337177386
116886,28745452.640992068
116887,1125373.2449529362
116888,4450392.636543644
116889,7662097.093015832
116890,5666475.333305317
116891,3675222.053061825
116892,2270855.0645408924
116893,3430953.251334914
116894,5808780.728960836
116895,4543302.5439268295
116896,7885696.969553509
116897,4507260.932078548
116898,3448323.972597765
116899,3091738.985446826
116900,24996926.612366464
116901,3855718.497625406
116902,4640434.478337392
116903,4506994.740433779
116904,4856040.792454433
116905,4316339.537373064
116906,2123700.769695348
116907,4221422.3118044445
116908,4296456.564676702
116909,7840073.407394548
116910,5138507.536355764
116911,17740960.118534032
116912,3728148.1349892383
116913,6827535.506481062
116914,2200665.342301974
116915,8624642.031425044
116916,1315432.0193289104
116917,22038714.80529818
116918,4905526.176482937
116919,3941755.4167290158
116920,1938777.1426945962
116921,6572919.81228803
116922,4426590.973983686
116923,8978749.400644539
116924,2068286.7715247923
116925,2202572.133811704
116926,2973631.8412155393
116927,1615627.6529711375
116928,1541539.4129363394
116929,2736239.8252077973
116930,3324894.097003419
116931,1594118.0708895342
116932,8263830.786488464
116933,1916789.6070346897
116934,10995905.646861907
116935,7599557.214426922
116936,8564737.354645116
116937,1993629.696890904
116938,5976514.358982887
116939,3929368.8716668757
116940,3253600.800562408
116941,7414471.662319903
116942,1988623.2335080167
116943,21836457.600194234
116944,1917568.3366475832
116945,12252110.863542534
116946,5328694.576331637
116947,3430822.6142890076
116948,3682904.6884884867
116949,8897765.0780333
116950,1603790.9830190118
116951,4191857.786153555
116952,1853660.965523874
116953,2763191.780309534
116954,4628833.153047136
116955,5050569.9778652815
116956,2143206.75284183
116957,5976248.432019762
116958,2386404.1503792633
116959,7041009.920423566
116960,1497261.7473657704
116961,2971438.387885047
116962,1681172.7616720265
116963,2949899.0659322254
116964,2994396.926891952
116965,4894249.1185162915
116966,4194401.553160573
116967,9214641.858132757
116968,6799854.65573401
116969,1136545.802559271
116970,7834073.94017969
116971,3035217.8559486894
116972,2143206.75284183
116973,3297902.1259544995
116974,13373383.390460648
116975,3576892.1414837753
116976,1160939.9342085025
116977,7986401.222804641
116978,3332276.6563553624
116979,1499250.150017169
116980,2603232.621287864
116981,3127532.5465890984
116982,13909336.786477044
116983,3305011.124307056
116984,1658553.708652458
116985,1224122.683279427
116986,3306493.3266223716
116987,7590526.905727583
116988,3114697.524453731
116989,3238484.50883942
116990,2817900.5287931766
116991,1645220.3046502897
116992,14108747.520099644
116993,3267917.3857290307
116994,2194446.3571391637
116995,3254775.224222231
116996,3871541.1790372473
116997,2755564.4082325865
116998,14901420.9695822
116999,1477047.1683434455
117000,6883373.52900485
117001,3168263.264684461
117002,2586329.174932103
117003,1348802.5524155085
117004,4812980.385266284
117005,1839577.586971975
117006,2394564.2819900075
117007,7989042.949757885
117008,2672284.294133457
117009,2000238.1956881837
117010,6568429.79204522
117011,5479003.922257199
117012,1858999.9492237528
117013,5297821.410934274
117014,3163662.6360814446
117015,2562401.366370144
117016,3854448.8858607714
117017,5519025.626340762
117018,4647359.8022586685
117019,5014062.0001316015
117020,5288883.720886648
117021,4591841.6382700475
117022,6041155.394593567
117023,2932297.275372632
117024,3316931.5342776943
117025,4652634.815607093
117026,1414713.2457182214
117027,1050221.0413119942
117028,4070438.206178564
117029,3725899.7591425697
117030,2046171.5960704621
117031,2681551.6372031956
117032,3289592.063083537
117033,2562401.366370144
117034,2729690.4066146687
117035,1808005.5552485583
117036,2354071.4903910263
117037,6152262.845155352
117038,5077515.957322706
117039,3657217.318379697
117040,2349056.6636433685
117041,3744312.5920626344
117042,9004489.990107138
117043,1425341.8379559738
117044,9457862.596047573
117045,1624566.5086794319
117046,37036395.34109392
117047,1883142.8377428518
117048,4818129.045860061
117049,2693806.7176948967
117050,4298031.515692428
117051,8305174.7981125545
117052,1642012.4076241504
117053,3099682.053241056
117054,16795557.869124334
117055,2627561.725150706
117056,7806825.314577784
117057,8401911.942415005
117058,1620381.091171022
117059,4571958.665573685
117060,4191857.786153555
117061,7632103.457914964
117062,1690676.0714474935
117063,1005465.8602314471
117064,1923992.902180053
117065,4012753.0573447477
117066,3224470.977357835
117067,1647371.685514427
117068,11842918.386221118
117069,2498445.8352958034
117070,1320673.8904451288
117071,3791559.1125381878
117072,3692939.4577261778
117073,3229071.6059608515
117074,5083170.7221363615
117075,3166779.5736970017
117076,3899021.90186725
117077,24703858.218439225
117078,2308806.440451908
117079,6192284.549238915
117080,1982255.9911317055
117081,4324022.172799725
117082,2563672.560035132
117083,3428496.3559991457
117084,7885696.969553509
117085,3432886.431999624
117086,3323585.6197988475
117087,3592406.5423620767
117088,8916782.541698812
117089,22278278.426897116
117090,4788922.9640154885
117091,3483425.5119013605
117092,9497782.288373467
117093,2023518.7601046595
117094,3924013.439603694
117095,2878884.4307924816
117096,4426590.973983686
117097,4357026.420240764
117098,4635187.836084327
117099,3122690.543651388
117100,4695349.774146099
117101,1933220.7473423313
117102,5703753.149966075
117103,3057078.03984074
117104,4404027.145020037
117105,6192284.549238915
117106,3745411.718292624
117107,1751079.7386623095
117108,5684853.258889388
117109,24913783.90352624
117110,5576707.529080447
117111,2955273.930811651
117112,2488093.6620509704
117113,13254680.963665195
117114,7425739.710535109
117115,3200462.341231369
117116,3314931.4177797744
117117,1342126.8844272739
117118,1499250.150017169
117119,1955269.6863921997
117120,4548915.654016275
117121,3464469.4741343595
117122,3164590.4721845244
117123,4058237.8689088626
117124,9004489.990107138
117125,1963115.1432732465
117126,3030259.7439962775
117127,13871188.810836166
117128,3496642.260539904
117129,1172923.8107169613
117130,2382072.617416548
117131,2179505.4448268246
117132,4611298.430917827
117133,2627792.6281004446
117134,9457862.596047573
117135,1737921.249354709
117136,3269718.400718431
117137,3896848.982037028
117138,5090591.681948844
117139,11823035.413524754
117140,5160040.87525758
117141,6106340.883612502
117142,2620294.079453982
